feature,min,q25,median,q75,max
Pos_1_logP,-0.5817999999999999,-0.0528287653466884,0.284664206145406,0.6408251606202123,1.5188322975611128
Pos_2_logP,0.04187018419667728,0.7192096129859753,1.014685590657106,1.2934,1.2934
Pos_3_logP,-0.5817999999999999,-0.4748154127633659,0.036171064855061844,0.49309884634105167,1.3687
Pos_4_logP,-0.2564400000000001,0.014461581061662348,0.6958022199615226,1.328791000000002,1.328791000000002
Pos_5_logP,-0.04734433484009007,0.5995821935145375,0.6855304915045393,0.7790000440503442,1.0311
Pos_6_logP,-1.8471760333621865,-1.4028446800043812,-0.8834169476481841,-0.447238144692643,0.0957861778436747
