Pos_1_logP,Pos_2_logP,Pos_3_logP,Pos_4_logP,Pos_5_logP,Pos_6_logP,Pos_1_chirality,Pos_2_chirality,Pos_3_chirality,Pos_4_chirality,Pos_5_chirality,Pos_6_chirality,Pos_1_is_NSub,Pos_2_is_NSub,Pos_3_is_NSub,Pos_4_is_NSub,Pos_5_is_NSub,Pos_6_is_NSub,y_pred
-0.21235632576717847,-0.09295823278810204,0.425840548258286,0.00048499088231789803,0.7439594666937361,0.7666519167787871,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.1754002857142964
0.0770084281209171,0.9645618176837808,0.5193279769991682,0.9168489077861885,0.5634061083342293,-1.0696279999999991,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.105201333333336
0.5965214017885054,0.7985137278580171,0.04848403853952019,0.7096508813285028,0.11804490612593217,-0.3038000741501486,1,-1,1,-1,1,-1,0,1,1,0,1,0,-5.173421666666679
-0.26922155303477086,1.2934,0.7706809999197507,1.328791000000002,0.4490690325026411,0.3916041122508664,1,-1,1,-1,1,-1,1,1,0,1,1,0,-5.186270000000018
0.22228096221140434,0.9893680254188282,0.742656998063635,1.072084687751156,0.3355226966714888,0.5101684734191133,1,-1,1,-1,1,-1,1,0,1,1,0,1,-5.116342666666687
-0.3919475912505816,0.73171216297073,0.6175476707608228,0.2104785135725307,1.0311,-0.2792453170956552,1,-1,1,-1,1,-1,1,1,0,1,0,0,-5.0797466666666855
0.8952019675812377,0.728667075294379,0.7123400751014515,0.39709096488505824,0.819989296766708,0.1467017550441099,1,-1,1,-1,1,-1,1,0,0,1,1,0,-5.177520000000002
0.6534025469597231,1.2934,0.7137304347902077,-0.2564400000000001,0.5766672491152731,-0.5141046976811733,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.134415333333333
0.3887377637021328,0.41537123520568014,-0.5817999999999999,-0.2564400000000001,0.5428323707196637,1.1725606298858107,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.191538000000001
-0.37708076419077285,0.9389983451296734,0.6103221731482942,1.1800093620545533,0.49710431176270503,0.5125288776892142,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.186224000000012
0.6545832929326707,1.0262309274167771,-0.5817999999999999,1.1622048701303809,0.7444282860259965,-0.09437561297678267,1,-1,1,-1,1,-1,1,0,1,1,0,0,-5.197920000000007
0.5465108506329234,1.2643193616819992,-0.0519357165559367,-0.2564400000000001,0.6339007390797035,0.8214366907957826,1,-1,1,-1,1,-1,1,1,0,1,0,1,-5.1743653333333395
0.477717360869406,1.2934,-0.5817999999999999,-0.2564400000000001,0.6729961141925217,-1.0696279999999991,1,-1,1,-1,1,-1,1,0,1,1,1,1,-5.13772933333334
0.39580101157642616,1.2934,-0.15632059856351413,0.6917125241106775,0.6764827351231567,0.825413587199119,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.099742666666669
-0.43208222311202854,0.7587211960674479,-0.4869969726791349,-0.2564400000000001,0.7249576463826987,0.20136817459482842,1,-1,1,-1,1,-1,1,0,1,1,1,0,-5.031720000000004
-0.19044955965640417,1.2934,-0.5817999999999999,-0.2564400000000001,0.6883349211300881,0.7501285137354347,1,-1,1,-1,1,-1,1,1,0,1,1,0,-5.0449213333333365
0.17124733152520177,1.2934,0.21590859629679243,0.3703072292398136,0.5978569668666024,0.6695742094591607,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.140705333333341
0.8528636014138332,0.955294893064689,-0.03089426052589313,-0.03490190805624154,0.6306122160749552,-0.5927527720479572,1,-1,1,-1,1,-1,0,1,1,1,1,0,-5.158806666666667
0.35404062108784234,1.1301695487378363,0.7606235018388727,-0.2564400000000001,0.6470574692504412,-0.04308356486021108,1,-1,1,-1,1,-1,1,0,1,1,1,0,-5.052581999999996
0.3987691406061852,-0.17047480422164926,1.3687,0.27086580695684953,-0.009284866371271825,0.9685726652928609,1,-1,1,-1,1,-1,0,1,1,0,1,1,-5.061290000000011
-0.17051991931917926,1.2934,-0.5817999999999999,0.4710119853201364,0.7205974145141504,-0.723042205677019,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.195502000000007
-0.2634940233216852,0.6102913542881276,0.06656229512217993,-0.2564400000000001,0.8378198875236519,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.09115000000001
0.5436456378322492,1.2934,-0.5817999999999999,1.328791000000002,0.6106936784755845,0.5294753550108625,1,-1,1,-1,1,-1,0,1,0,1,1,0,-5.175845333333334
-0.08968370633527996,0.5655150262666432,0.7190707184811193,1.328791000000002,1.0311,-0.1772940990446532,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.1302600000000105
0.24051220259462486,1.2934,-0.24214185015071407,-0.16525657260252502,0.747243105810327,0.8033466021513197,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.087825333333337
0.25983130642143815,0.8163385954514463,0.24718353728107106,0.694068127796071,0.7338072462778307,0.44922378864350876,1,-1,1,-1,1,-1,1,0,0,1,1,1,-5.111281333333342
-0.326671417916293,0.78124062557983,0.44716420831997966,0.6043845426818204,0.9645678312068398,0.8593130356893754,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.121180000000021
0.23551489627435968,1.2934,0.2981448061170082,1.1035887546682361,0.6978426515364822,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,0,1,0,0,-5.1109320000000045
0.5226370108927623,1.2934,0.31791250791772874,1.328791000000002,0.6740494159505346,0.6292390650989309,1,-1,1,-1,1,-1,1,0,1,1,0,0,-5.146525333333341
0.07593028128352539,0.8320639692722411,-0.5817999999999999,0.7772478471225032,0.5595732933983701,0.20206699992430718,1,-1,1,-1,1,-1,1,1,0,1,1,1,-4.975804666666676
0.8782366723094692,1.2934,-0.2859665718692855,0.9781624120680729,0.724955153327994,0.0908136166477562,1,-1,1,-1,1,-1,1,0,1,1,1,1,-5.1881573333333435
-0.14588288756946322,0.7990068985194091,0.5437465100377781,1.328791000000002,0.6498590221750881,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,0,1,0,0,-4.998546666666669
0.05335398702366888,1.2934,0.7091212254942011,0.24906314052289755,0.530951957100874,-0.39791194278949765,1,-1,1,-1,1,-1,1,0,1,1,1,0,-5.066945333333331
-0.3403281116880387,0.6928466036694583,0.5667652606548135,-0.16345470637626058,1.0311,0.47757875106929476,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.174080000000032
0.5910492417427824,0.7431656170405999,-0.2226764674355438,1.211912580615039,0.63394901577913,0.9775731617936955,1,-1,1,-1,1,-1,1,0,0,1,1,0,-5.089713333333343
