Pos_1_logP,Pos_2_logP,Pos_3_logP,Pos_4_logP,Pos_5_logP,Pos_6_logP,Pos_1_chirality,Pos_2_chirality,Pos_3_chirality,Pos_4_chirality,Pos_5_chirality,Pos_6_chirality,Pos_1_is_NSub,Pos_2_is_NSub,Pos_3_is_NSub,Pos_4_is_NSub,Pos_5_is_NSub,Pos_6_is_NSub,y_pred
1.3730847768660885,0.8566427473656786,0.4842078941510656,1.06620338197584,0.5837768883249833,0.7731969586956138,-1,0,-1,-1,-1,1,1,1,1,1,1,1,-5.088817999999992
-0.19281400591974596,1.2934,-0.13351925590346306,0.5038522463233852,0.5969627163952316,-0.4454946400747294,-1,0,0,-1,-1,0,1,0,0,1,1,1,-4.899225333333339
-0.341202923389666,1.2934,0.43083185934763946,-0.2564400000000001,0.5635617843074525,-0.552181328112421,1,-1,-1,-1,0,-1,1,1,1,1,0,1,-5.1527506666666625
0.9934799253376997,0.6507284784447095,-0.2422496489558967,1.328791000000002,0.674709220759949,1.1931594489411326,-1,-1,1,0,1,-1,1,1,0,1,0,1,-5.171671999999997
0.7347316074729956,0.5485040803963477,-0.5817999999999999,1.328791000000002,0.8542488562908944,-0.7321540315209105,1,1,-1,0,-1,1,1,1,1,1,1,1,-5.073036666666672
-0.3445208730736678,1.2934,-0.4132157824474085,-0.2564400000000001,0.7878485057819823,0.7636347290852772,0,0,0,-1,0,0,1,1,0,1,1,1,-5.112904666666668
0.9902908842021103,0.6199979210575385,-0.4435490169718569,-0.2564400000000001,0.5439298738415836,-0.10357708388633853,-1,1,0,-1,1,0,1,0,1,1,1,1,-5.1345726666666796
-0.16367269764340844,1.2934,-0.5817999999999999,-0.2564400000000001,0.6302775119854951,0.9354436131871099,-1,1,1,-1,-1,0,1,1,0,1,0,1,-5.034725333333332
0.9102054291182382,0.627014009193344,-0.04188174571410992,-0.2564400000000001,0.7237122900427055,0.7130956256977337,-1,0,-1,1,-1,-1,1,0,0,1,1,1,-5.130479999999991
-0.33376724402655067,0.6955969792230283,-0.5817999999999999,0.913906274341015,0.8375460867558037,1.6834999999999998,-1,-1,-1,0,0,0,1,0,0,1,0,1,-5.167470000000001
-0.01939616731738709,0.05619593595424122,-0.5817999999999999,0.04751611749893146,0.6838328678649975,1.6834999999999998,-1,0,1,-1,1,1,1,1,1,1,1,1,-5.092519999999995
0.8701554391775447,1.2592727175840954,-0.5817999999999999,0.5488400296654323,0.6561661338940601,-1.0696279999999991,-1,0,1,-1,1,1,1,1,0,1,0,1,-4.922245333333335
-0.17759925442911687,0.6869011718378627,-0.5817999999999999,-0.2564400000000001,1.0311,1.6834999999999998,0,0,-1,0,1,-1,1,1,1,1,1,1,-5.112610000000004
0.5453199601661495,0.3735054702333792,0.6721718575787204,0.8743093572557422,0.8025732195510468,-0.6968736070713136,0,0,-1,-1,0,1,1,1,0,1,1,1,-5.191386000000009
0.7908322785476426,0.8356575065958022,0.455899310190042,1.328791000000002,0.5367429953766151,-0.04839930284451291,1,1,-1,0,1,0,1,0,0,1,0,1,-5.049028666666674
-0.1290920427975222,1.2934,-0.4887386134089225,-0.2564400000000001,0.5980276410291939,0.10625651698077272,-1,-1,0,0,-1,0,1,0,1,1,0,1,-5.061245333333333
0.18456303013385228,1.2934,0.38342036429299636,0.8529141173252793,0.6448494811066265,0.019012737213492198,-1,-1,1,0,0,1,1,0,1,1,0,1,-5.021313333333338
0.29562961880214317,0.8223012966435594,0.3108026115789481,1.2281508941977406,1.0311,0.7340014674687485,-1,1,-1,0,-1,1,1,1,1,1,0,1,-5.174480000000012
-0.3590027589472956,0.288354758176082,0.5880076223831147,-0.15341445732185297,0.8451772184922023,1.1841612070734304,-1,1,-1,0,0,0,1,1,0,1,1,1,-5.064496000000008
-0.11937846610844795,1.2934,-0.5817999999999999,1.328791000000002,0.5743666173809973,-0.11993630769585338,-1,1,0,0,1,-1,1,0,1,1,0,1,-4.9474896666666695
-0.18763906407316558,0.6372501028697259,0.18837854484919558,0.9326540496411523,1.0311,0.5225249186119433,0,1,0,-1,-1,-1,1,1,1,1,0,1,-5.117390333333344
0.3437313797967799,1.2934,0.13186559688079316,0.8083157918452314,0.5881699623256319,0.13610089435818354,-1,0,0,0,-1,0,1,0,0,1,0,1,-4.95726766666667
0.3936443515224,1.195733935253694,0.501773039065488,-0.2564400000000001,0.780772964785376,1.1211758532387897,-1,0,0,-1,-1,1,1,0,0,1,1,1,-5.001642666666666
0.6396574338916005,0.9033988695300827,-0.5817999999999999,-0.2564400000000001,0.6463663023855198,0.6795903257116309,-1,1,1,-1,-1,-1,1,0,0,1,0,1,-5.103640000000002
0.21925456534057974,1.2934,0.6017696622986468,-0.2564400000000001,0.7578885551152527,0.9238402945078981,-1,0,1,0,-1,1,1,1,0,1,0,1,-5.007295333333336
0.29695334397672635,1.2934,0.6989781767270135,0.9674733707720528,1.0311,0.5757175593553218,-1,1,-1,-1,-1,-1,1,0,1,1,0,1,-5.117798666666674
-0.334411433187256,1.2215249429478838,-0.056541715145716084,0.42555649133096884,0.7641159447457841,0.727655473385252,1,-1,0,-1,-1,-1,1,0,1,1,1,1,-5.105068666666663
-0.23886167783763937,0.8085508089886804,-0.17243999150916095,1.328791000000002,0.6804505771953511,0.04198716553292132,-1,0,-1,0,1,1,1,0,0,1,0,1,-4.915259285714279
1.029827623742604,1.2934,0.5909524127317967,0.7203503475948981,0.638484401338463,0.037889395270808236,-1,1,1,-1,-1,-1,1,0,0,1,1,1,-5.0424606666666705
0.6843168333013413,1.2934,-0.5817999999999999,1.328791000000002,0.7023244946889005,-0.05531732435925517,0,0,1,-1,0,0,1,1,1,1,0,1,-5.162315333333335
0.10161517474314931,1.2934,-0.46474227714540395,0.22734094632381435,0.5429091684166812,0.5712056283222967,1,0,1,-1,-1,1,1,0,0,1,0,1,-5.173912000000003
0.27566602629925974,0.6590032393129174,0.48118648660994034,1.328791000000002,0.665102779147609,-1.0696279999999991,1,0,1,1,0,0,1,0,1,1,1,1,-5.164936666666669
-0.0382535537731566,0.8364650176176763,0.7676665837847515,1.328791000000002,0.7025488877745653,0.73690712495402,-1,-1,1,-1,-1,1,0,1,1,1,0,1,-5.177613333333333
0.8541869201602426,0.7193750998076928,-0.5435377726459182,1.281043422045637,0.7344914025700727,-1.0696279999999991,1,-1,0,1,1,0,1,1,1,1,1,1,-5.116804285714297
-0.12631156887763587,1.246804387934966,0.2155720274983139,0.3692794625360517,0.4644479664998971,-0.7126892519896193,0,1,1,0,1,1,1,1,0,1,1,1,-5.186149333333334
-0.5817999999999999,0.6123428043890069,-0.2951681496188276,-0.02613836316570042,0.6904648610548313,1.1084188973764693,-1,1,-1,-1,0,1,1,1,1,1,1,1,-4.845220000000004
-0.44373320505079905,0.6299513145492878,0.22270706721329486,1.328791000000002,1.0311,1.0105154005777952,1,1,-1,-1,0,1,1,1,1,1,1,1,-4.96165333333334
-0.07682776413824392,1.10377883923258,-0.4031798292997664,0.5837185333472488,0.7429754761429089,-0.06149383777258945,-1,0,0,-1,-1,1,1,0,0,1,1,1,-4.9012066666666705
0.6598637057471155,0.7255990777362752,0.30944635878614296,0.7356323258475987,0.6756758785178296,0.34024532398802315,1,-1,-1,1,0,-1,1,1,1,1,0,1,-5.062120000000008
0.8463958149814657,1.2934,-0.5817999999999999,1.328791000000002,0.7746398475023873,-0.4799761937262108,1,-1,1,-1,-1,0,1,1,1,1,0,1,-5.151015333333331
0.8198883260240968,0.9280443496629208,-0.10764535432165627,1.232848867410717,0.5360021931094147,-0.6181073123431284,-1,0,0,0,1,0,0,1,0,1,1,1,-5.197801000000003
-0.4108178180686817,0.8248310871828348,-0.3613241182965401,1.328791000000002,1.0311,-0.5751937816982448,-1,1,1,-1,-1,-1,1,1,1,1,1,1,-5.138296000000014
0.6640969619284953,1.1530060421278006,-0.5817999999999999,0.8655238199199544,0.5206799880434562,-0.4468885000221944,1,0,-1,1,1,-1,1,1,0,1,0,1,-5.128657666666671
-0.045353954098196536,1.265190657193899,-0.23215321585570614,1.328791000000002,0.5727339646366157,0.028586895067055095,1,-1,-1,-1,-1,1,1,0,1,1,0,1,-5.049953000000002
0.1809060028119462,1.0302296820429258,-0.5570070273925796,1.2575704182178924,0.5734801435586765,1.1236098718875613,-1,-1,0,0,1,0,1,0,1,1,0,1,-5.070197333333332
0.06644010671969808,0.8918023859033765,-0.41812215608416775,-0.08297786541400969,0.6044288422539098,0.3078540641644353,-1,1,0,1,-1,-1,1,0,0,1,0,1,-5.117839999999996
-0.4299200182808123,1.233073508646434,-0.1302832794268179,1.328791000000002,0.8245943386429722,1.0742141578891164,0,-1,-1,0,1,-1,1,1,0,1,1,1,-5.100661333333325
-0.041898394616736355,0.5507946023107647,0.6248981685994904,-0.2564400000000001,1.0311,-0.5583329610559215,-1,0,-1,-1,-1,1,1,0,0,1,1,1,-5.167223333333339
1.4995809935300453,1.2934,0.5481771562777871,1.1212495586419169,0.7747942291663763,0.29471704936798027,-1,1,-1,-1,0,-1,1,1,1,1,0,1,-5.198671999999998
0.07307058897672943,0.72124899804685,-0.5817999999999999,-0.21296445666700087,1.0311,1.056840942059942,-1,0,-1,-1,1,1,1,1,1,1,0,1,-5.100920000000005
0.127878169589924,1.2934,-0.5817999999999999,0.8197730342682111,0.5530761721048217,0.7467254829882883,-1,0,-1,1,1,1,1,0,1,1,0,1,-5.177412666666661
-0.5817999999999999,1.1562535392075877,-0.1899381439099739,-0.2564400000000001,-0.1337445788292949,0.7832567725951499,-1,1,-1,0,0,-1,0,1,1,0,1,1,-4.952326000000006
-0.11920039236866878,1.2934,0.6858590240545873,1.328791000000002,1.0311,0.12058324463367354,-1,-1,-1,-1,1,-1,1,0,1,1,0,1,-5.099478666666675
-0.4142384468106332,1.2934,0.3019776891542261,0.3419871585598925,0.5720846662804235,0.9762923131934995,-1,1,-1,1,0,-1,1,1,0,1,0,1,-5.142291999999999
0.2292157804548321,1.2934,-0.2026597967218208,-0.2564400000000001,0.6246552871751542,-0.519696212796524,-1,1,0,-1,-1,0,0,1,1,1,1,1,-5.074545333333332
-0.31960780100404923,0.7850598090856491,-0.02584653821017874,1.328791000000002,0.7659376070313526,1.2517032139368096,-1,0,1,0,-1,0,1,0,1,1,0,1,-5.011840000000009
-0.19210843026153734,1.1637024689622513,-0.5817999999999999,-0.2564400000000001,0.5979340283851531,-1.0696279999999991,-1,0,0,-1,-1,1,0,1,1,1,1,1,-5.185402666666663
1.1841100670364784,1.2934,-0.09245854150010555,1.328791000000002,0.6995301933627472,-1.0696279999999991,-1,-1,1,-1,1,1,1,0,1,1,1,1,-5.083662666666671
0.11264819501436833,0.7839204387696755,-0.5817999999999999,-0.2564400000000001,0.5605975034477293,0.017906453741183093,1,-1,1,1,1,1,1,0,1,1,1,1,-5.1679780000000015
0.8638467475472263,1.2165717085195145,-0.5817999999999999,0.5987857637527264,0.532888716562644,-1.0696279999999991,-1,-1,-1,-1,1,1,0,0,0,1,1,1,-5.185961714285721
0.37487450610687667,1.2934,0.7603349967565173,1.328791000000002,0.7601345664888645,-0.6492432083116596,0,-1,-1,0,1,-1,1,1,1,1,1,1,-5.109778666666672
-0.42847093468458547,1.280573213464569,-0.5817999999999999,-0.1626551560875416,0.7325485942531642,1.6834999999999998,1,0,1,-1,-1,-1,1,0,0,1,1,1,-5.180309333333335
0.46111690236934394,0.4589120415577853,0.6235684657970821,1.328791000000002,0.5473897527873749,0.8852894790250001,-1,-1,0,-1,1,-1,1,0,1,1,0,1,-5.066989555555561
0.721110103107515,1.0387945470075641,-0.5817999999999999,1.1705348211299231,1.0311,-0.7784087506629312,-1,0,-1,0,-1,0,1,1,0,1,0,1,-5.175280000000003
-0.5817999999999999,0.6414676151641034,-0.4060830292931642,0.046770223941115976,0.5904500672999237,-0.06602360933331419,0,-1,-1,-1,1,1,1,1,0,1,1,1,-5.155828000000007
0.3483708502075927,0.9531773495266722,-0.5817999999999999,0.8036621989718365,0.7101235697951461,0.8391506295092406,0,-1,1,0,-1,0,1,0,1,1,0,1,-5.145307999999992
0.9477510343725994,0.6155411569955395,-0.19514208563099064,0.9588787606880221,0.9856337474287182,-0.013246393664538909,-1,0,1,-1,-1,-1,1,1,1,1,0,1,-5.143470000000008
0.08039417097662033,1.2934,-0.5817999999999999,-0.2564400000000001,1.0311,0.0036750416936983323,-1,0,-1,-1,-1,-1,1,1,0,1,1,1,-5.15054866666667
-0.36427867024053234,1.2934,-0.5817999999999999,1.328791000000002,0.5987990197862217,0.1894166970241931,1,-1,1,0,1,1,1,1,1,1,0,1,-5.055865333333333
0.9400873442582084,1.2934,-0.15490101436741696,-0.2564400000000001,0.8321519089828142,0.7749731047504205,-1,0,-1,-1,-1,0,0,1,1,1,1,1,-5.184722666666661
0.17422175794807232,0.5583654892144123,0.7434431255440976,1.328791000000002,1.0311,0.7475140067443073,0,0,0,-1,0,0,1,0,1,1,0,1,-5.163800000000004
0.5548469045590091,1.2934,0.7828553615858063,1.328791000000002,0.707850045789811,-0.020668676881587772,1,-1,-1,1,-1,1,1,0,0,1,0,1,-5.05613866666667
-0.12961480271357392,0.7236847303354021,0.7658775080244156,-0.23387939860393678,0.6105686848601339,-0.4027423954486526,0,0,-1,-1,1,1,1,0,0,1,1,1,-4.940140000000001
-0.08177655128433217,0.5321153807298903,0.5867727187035691,-0.2564400000000001,0.8153419773812186,-0.025096492073496884,1,-1,-1,1,1,1,1,1,0,1,1,1,-5.19699000000001
-0.43639470982111467,1.2934,-0.5817999999999999,-0.2564400000000001,0.5633858078906722,0.5206587764686103,1,-1,-1,-1,0,0,1,1,1,1,1,1,-5.0038626666666595
-0.2714174683108933,0.8364255547663189,0.084855887947897,0.6106972525068707,0.6738578564050084,-1.0696279999999991,1,-1,-1,-1,1,1,1,0,0,1,0,1,-5.117855952380945
-0.21235632576717847,-0.09295823278810204,0.425840548258286,0.00048499088231789803,0.7439594666937361,0.7666519167787871,-1,1,-1,0,1,0,1,1,1,1,1,1,-5.101183079365092
0.0770084281209171,0.9645618176837808,0.5193279769991682,0.9168489077861885,0.5634061083342293,-1.0696279999999991,-1,0,-1,1,0,-1,1,0,0,1,0,1,-5.090923999999994
-0.2823811555535925,1.2934,-0.2655144041598163,-0.2564400000000001,0.7043149942993931,1.4113457086372643,0,1,0,0,-1,0,1,0,1,1,1,1,-5.14674866666666
0.22228096221140434,0.9893680254188282,0.742656998063635,1.072084687751156,0.3355226966714888,0.5101684734191133,0,1,1,0,1,-1,1,0,1,1,0,1,-5.14083600000001
-0.3919475912505816,0.73171216297073,0.6175476707608228,0.2104785135725307,1.0311,-0.2792453170956552,1,0,-1,-1,-1,0,1,1,0,1,0,1,-5.040743333333329
-0.5387106441769578,0.9888340130970165,0.37262970241252197,-0.2564400000000001,-0.0749283725330726,1.243891484908079,0,1,0,0,0,0,0,1,1,0,1,1,-5.155319999999991
0.8952019675812377,0.728667075294379,0.7123400751014515,0.39709096488505824,0.819989296766708,0.1467017550441099,1,0,-1,-1,1,0,1,0,0,1,1,1,-5.1942000000000075
0.4992113092715523,0.9373442866173278,0.3093980507057712,-0.07784366807397533,0.8002016484058814,1.6834999999999998,-1,0,-1,-1,-1,0,1,1,1,1,1,1,-5.0558106666666704
0.6545832929326707,1.0262309274167771,-0.5817999999999999,1.1622048701303809,0.7444282860259965,-0.09437561297678267,-1,-1,0,0,0,0,1,0,1,1,0,1,-5.037791666666669
0.5465108506329234,1.2643193616819992,-0.0519357165559367,-0.2564400000000001,0.6339007390797035,0.8214366907957826,-1,0,1,-1,0,0,1,1,0,1,0,1,-5.057945333333343
0.4068331704929469,0.7483265597772898,-0.23978376150086583,1.328791000000002,0.9903612309214674,0.007729165372206688,-1,0,-1,-1,1,0,1,0,1,1,1,1,-5.161764285714294
0.477717360869406,1.2934,-0.5817999999999999,-0.2564400000000001,0.6729961141925217,-1.0696279999999991,-1,-1,-1,0,-1,0,1,0,1,1,1,1,-4.912345333333331
0.6702072225420008,0.6325993652616039,0.36681404508702115,1.328791000000002,0.9104121627051172,-0.6074062005121553,-1,0,1,-1,-1,-1,1,0,0,1,0,1,-5.173322000000012
-0.2754629024213705,0.688684318239928,1.3687,0.6949839093705296,0.6049872733782549,0.5704260136847624,-1,0,-1,-1,0,1,1,1,1,1,0,1,-5.076965476190476
-0.43208222311202854,0.7587211960674479,-0.4869969726791349,-0.2564400000000001,0.7249576463826987,0.20136817459482842,0,1,0,-1,0,-1,1,0,1,1,1,1,-4.978596666666672
-0.17839945122672926,0.626119561526905,0.350519260870416,-0.2564400000000001,0.9156678140220977,0.03822232054322033,1,1,0,0,-1,0,1,1,0,1,1,1,-5.049853333333349
-0.19044955965640417,1.2934,-0.5817999999999999,-0.2564400000000001,0.6883349211300881,0.7501285137354347,0,-1,0,0,-1,-1,1,1,0,1,1,1,-4.994456095238092
0.3168749008650743,0.6832895129765733,-0.5817999999999999,0.8064212482511057,1.0311,-1.0696279999999991,-1,-1,1,0,0,-1,1,1,1,1,0,1,-5.178988000000012
0.8528636014138332,0.955294893064689,-0.03089426052589313,-0.03490190805624154,0.6306122160749552,-0.5927527720479572,0,1,-1,-1,0,0,0,1,1,1,1,1,-5.158959999999995
0.35404062108784234,1.1301695487378363,0.7606235018388727,-0.2564400000000001,0.6470574692504412,-0.04308356486021108,1,0,1,-1,0,0,1,0,1,1,1,1,-5.069485999999986
0.3987691406061852,-0.17047480422164926,1.3687,0.27086580695684953,-0.009284866371271825,0.9685726652928609,0,-1,0,1,-1,0,0,1,1,0,1,1,-5.09144000000001
-0.17051991931917926,1.2934,-0.5817999999999999,0.4710119853201364,0.7205974145141504,-0.723042205677019,-1,1,1,-1,1,0,1,0,0,1,0,1,-5.011635333333333
0.5207657226170865,0.9439294868343914,0.6617460799581875,-0.2398320613395867,0.6417653756857866,0.11578615375689762,-1,1,-1,0,1,0,0,0,1,1,1,1,-5.1846266666666665
0.24051220259462486,1.2934,-0.24214185015071407,-0.16525657260252502,0.747243105810327,0.8033466021513197,1,0,0,0,1,-1,1,1,0,1,1,1,-5.089814666666665
0.25983130642143815,0.8163385954514463,0.24718353728107106,0.694068127796071,0.7338072462778307,0.44922378864350876,0,0,1,0,0,1,1,0,0,1,1,1,-5.087681333333332
-0.326671417916293,0.78124062557983,0.44716420831997966,0.6043845426818204,0.9645678312068398,0.8593130356893754,1,0,0,0,1,0,1,1,1,1,1,1,-5.111133333333333
-0.31848934823713054,0.6215826068306486,0.022165347138865303,0.5131634275406742,1.0311,-0.9223024400072182,-1,-1,0,0,-1,-1,1,0,0,1,0,1,-5.143773333333337
0.23551489627435968,1.2934,0.2981448061170082,1.1035887546682361,0.6978426515364822,-1.0696279999999991,-1,0,0,-1,1,1,1,1,0,1,0,1,-4.847758666666666
0.09917931140119471,0.9190970370801631,-0.5817999999999999,1.328791000000002,0.5981712595900169,1.6834999999999998,-1,0,1,0,1,0,1,1,1,1,0,1,-5.193000000000003
0.5226370108927623,1.2934,0.31791250791772874,1.328791000000002,0.6740494159505346,0.6292390650989309,1,0,0,0,-1,1,1,0,1,1,0,1,-5.123025333333334
0.07593028128352539,0.8320639692722411,-0.5817999999999999,0.7772478471225032,0.5595732933983701,0.20206699992430718,0,1,-1,-1,0,-1,1,1,0,1,1,1,-4.942188999999998
0.8782366723094692,1.2934,-0.2859665718692855,0.9781624120680729,0.724955153327994,0.0908136166477562,-1,1,-1,0,0,0,1,0,1,1,1,1,-4.9483286666666695
-0.14588288756946322,0.7990068985194091,0.5437465100377781,1.328791000000002,0.6498590221750881,-1.0696279999999991,1,0,1,0,1,0,1,1,0,1,0,1,-5.021786666666667
0.5910492417427824,0.7431656170405999,-0.2226764674355438,1.211912580615039,0.63394901577913,0.9775731617936955,-1,-1,1,1,0,1,1,0,0,1,1,1,-5.145486666666661
-0.08004878546627588,0.5912363311267266,-0.09779432698945927,0.23387095778370787,1.0311,0.7199673294968288,-1,1,-1,-1,-1,0,1,1,0,1,1,1,-5.177066666666692
0.6095104810464577,0.7863785573760576,-0.1940841919135568,0.0803417224275517,0.6801759500727085,1.130605058694966,0,0,0,0,-1,-1,1,1,1,1,1,1,-5.078659999999998
0.2004694466769932,1.2934,-0.5126349477002541,0.8017943230630548,0.6655925667028781,-0.1631062052776772,-1,0,0,1,1,1,1,0,0,1,0,1,-5.185293666666658
0.89662594032378,1.2934,-0.5591803870384929,-0.163146070633077,0.5574816121595496,-0.6276558913376898,-1,0,1,0,-1,0,1,0,0,1,0,1,-5.015645333333336
0.39388958301545646,0.8149150861712867,-0.43056561448293984,0.05648739132965129,0.7239212228783207,-0.7953978658471658,0,1,1,1,1,0,1,1,0,1,1,1,-5.143649333333322
-0.223974084003081,1.0407327743084973,-0.023151172149175947,0.24263146288095178,0.765834534162897,-0.4508953970288699,1,-1,0,0,0,0,1,1,0,1,1,1,-5.085049999999997
1.5480221641862142,1.2934,-0.5761460485210947,-0.038763271933849604,0.6265821523219651,-0.8156096192272674,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-5.178921999999997
0.3393848027690991,0.6975580457518339,-0.5817999999999999,-0.10668780707966949,0.7925195824894291,0.7878330579599334,1,-1,0,-1,1,0,1,1,0,1,1,1,-4.993329999999992
0.6459385630633384,1.0305641929834266,-0.36429829500412225,0.16067731067457114,0.5717975908780313,0.25337748668142607,0,-1,-1,0,-1,-1,1,1,1,1,1,1,-4.978544000000003
-0.3514516671910325,0.47857789599717854,0.7766881684132646,0.9789870356461364,1.0311,0.0559641515315162,1,-1,-1,0,1,-1,1,0,1,1,1,1,-5.118466666666677
0.04904658804408021,1.2934,-0.45339205733001514,1.3008650249155238,0.7429725970908523,0.2226616600845233,-1,0,-1,1,-1,0,1,1,1,1,1,1,-5.101085333333314
0.45685430411174743,0.7586941616248848,-0.39880996075570374,-0.24239043888198575,0.6080908509676773,-0.4768672352866539,0,-1,0,-1,-1,1,1,0,0,1,0,1,-5.116544000000006
